Unnamed: 0,country,year,biofuel_electricity,hydro_electricity,nuclear_electricity,solar_electricity,wind_electricity,other_renewable_electricity,coal_electricity,gas_electricity,oil_electricity,total,timestamp,temperature,humidity,wind_speed,demand
3822,Trinidad and Tobago,2000,0.02,0.0,0.0,0.0,0.0,0.02,0.0,4.093,1.02,5.153,2025-03-01 12:47:17,22.25119593118189,56.13534948076254,14.55086040057104,996.8698647322051
3823,Trinidad and Tobago,2001,0.029,0.0,0.0,0.0,0.0,0.029,0.0,4.226,1.052,5.336,2025-03-01 12:47:17,31.11429051336436,54.8908110180957,6.475544679846285,368.93821133027575
3824,Trinidad and Tobago,2002,0.026,0.0,0.0,0.0,0.0,0.026,0.0,4.228,1.053,5.333,2025-03-01 12:47:17,21.56358965595224,73.9634049247984,14.54024421629738,392.1555180803296
3825,Trinidad and Tobago,2003,0.012,0.0,0.0,0.0,0.0,0.012,0.0,4.836,1.204,6.064,2025-03-01 12:47:17,19.18118747413692,71.15257650518788,2.1048527965173918,264.4965123971467
3826,Trinidad and Tobago,2004,0.023,0.0,0.0,0.0,0.0,0.023,0.0,4.822,1.201,6.069,2025-03-01 12:47:17,16.693766837506136,79.99627692215087,8.81050169186229,906.2802452420812
3827,Trinidad and Tobago,2005,0.022,0.0,0.0,0.002,0.0,0.022,0.0,5.295,1.319,6.66,2025-03-01 12:47:17,24.333862417688167,44.99753887436974,3.014610491868594,770.0395509543396
3828,Trinidad and Tobago,2006,0.026,0.0,0.0,0.003,0.0,0.026,0.0,5.377,1.339,6.771,2025-03-01 12:47:17,24.64264197839684,66.5717105852438,11.85111190444912,195.0785639832177
3829,Trinidad and Tobago,2007,0.019,0.0,0.0,0.003,0.0,0.019,0.0,5.763,1.435,7.239,2025-03-01 12:47:17,31.818174208058142,65.11168712357123,11.755544831414628,983.5906160781691
3830,Trinidad and Tobago,2008,0.02,0.0,0.0,0.003,0.0,0.02,0.0,5.803,1.445,7.291,2025-03-01 12:47:17,19.42477392892128,52.184268652361325,1.689107235589677,757.8655373450044
3831,Trinidad and Tobago,2009,0.019,0.0,0.0,0.004,0.0,0.019,0.0,5.888,1.467,7.397,2025-03-01 12:47:17,22.619825473368,59.16345251416085,13.680966793145837,865.4698986444771
3832,Trinidad and Tobago,2010,0.0,0.0,0.0,0.004,0.0,0.0,0.0,6.968,1.008,7.98,2025-03-01 12:47:17,31.168114777873814,48.82692859834373,2.919444708048369,143.33571025588083
3833,Trinidad and Tobago,2011,0.0,0.0,0.0,0.004,0.0,0.0,0.0,7.2,1.041,8.245,2025-03-01 12:47:17,31.47247221497947,38.51066385701911,9.194660123840404,554.4648270479508
3834,Trinidad and Tobago,2012,0.0,0.0,0.0,0.004,0.0,0.0,0.0,7.496,1.084,8.584,2025-03-01 12:47:17,22.69222151957536,42.82807263976397,14.78450430131556,728.7384580543353
3835,Trinidad and Tobago,2013,0.0,0.0,0.0,0.004,0.0,0.0,0.0,7.802,1.129,8.935,2025-03-01 12:47:17,24.18248046573362,36.33081878407207,13.235948021495457,588.6519261146572
3836,Trinidad and Tobago,2014,0.0,0.0,0.0,0.004,0.0,0.0,0.0,8.123,1.175,9.302,2025-03-01 12:47:17,21.06571781698566,70.98417451140745,14.348458928417536,699.9827191293497
3837,Trinidad and Tobago,2015,0.0,0.0,0.0,0.005,0.0,0.0,0.0,8.454,1.223,9.682,2025-03-01 12:47:17,33.65109756838624,69.64364358654909,5.138981568271792,836.0866572314253
3838,Trinidad and Tobago,2016,0.0,0.0,0.0,0.005,0.0,0.0,0.0,8.217,1.189,9.411,2025-03-01 12:47:17,17.372875314831607,87.03638229479236,1.5836346332919504,436.90335666417656
3839,Trinidad and Tobago,2017,0.0,0.0,0.0,0.005,0.0,0.0,0.0,8.152,1.179,9.336,2025-03-01 12:47:17,33.6749884600294,73.78070481883448,2.8252030993417514,863.8018080568388
3840,Trinidad and Tobago,2018,0.0,0.0,0.0,0.005,0.0,0.0,0.0,7.572,1.095,8.672,2025-03-01 12:47:17,28.677329036706865,33.12275032536789,7.507423426149208,246.62449428876164
3841,Trinidad and Tobago,2019,0.0,0.0,0.0,0.005,0.0,0.0,0.0,7.277,1.053,8.335,2025-03-01 12:47:17,25.631443053734625,83.05471043573725,11.898445174099832,343.79744952373727
3842,Tunisia,2000,0.0,0.063,0.0,0.0,0.023,0.0,0.0,9.878,0.0,9.964,2025-03-01 12:47:17,15.653181215689916,81.76050977674355,2.2523046627581285,139.0110579345932
3843,Tunisia,2001,0.0,0.053,0.0,0.0,0.024,0.0,0.0,10.637,0.0,10.714,2025-03-01 12:47:17,24.511923836440168,56.59921924636192,9.895972983911356,427.98413020172603
3844,Tunisia,2002,0.0,0.063,0.0,0.0,0.03,0.0,0.0,11.042,0.0,11.135,2025-03-01 12:47:17,23.154962100054647,65.1517830316753,4.853664060592678,441.9185903417083
3845,Tunisia,2003,0.0,0.164,0.0,0.0,0.033,0.0,0.0,11.479,0.0,11.676,2025-03-01 12:47:17,18.22437623950245,88.56469994835113,5.118031085882302,824.7435374865258
3846,Tunisia,2004,0.0,0.152,0.0,0.0,0.044,0.0,0.0,12.097,0.0,12.293,2025-03-01 12:47:17,28.12819207001314,61.93826183088997,9.928765952368895,687.8176032606904
3847,Tunisia,2005,0.0,0.144,0.0,0.0,0.042,0.0,0.0,12.79,0.0,12.976,2025-03-01 12:47:17,34.42301814736572,84.31930970256539,7.004991292998303,493.05030234009996
3848,Tunisia,2006,0.0,0.091,0.0,0.0,0.038,0.0,0.0,13.152,0.0,13.281,2025-03-01 12:47:17,26.243776221290503,34.98232546861119,12.180499395389909,686.9025807613734
3849,Tunisia,2007,0.0,0.049,0.0,0.0,0.043,0.0,0.0,12.829,0.0,12.921,2025-03-01 12:47:17,29.295065528878915,41.46311212252097,2.3387776449424056,147.50501546412204
3850,Tunisia,2008,0.0,0.03,0.0,0.0,0.039,0.0,0.0,13.436,0.0,13.505,2025-03-01 12:47:17,16.369009051320337,56.44529660647907,11.849224046505578,262.2443824165385
3851,Tunisia,2009,0.0,0.078,0.0,0.0,0.097,0.0,0.0,14.171,0.0,14.346,2025-03-01 12:47:17,23.35333991633989,65.08540850023829,0.963528720861313,664.2530697175795
3852,Tunisia,2010,0.0,0.05,0.0,0.001,0.139,0.0,0.0,14.765,0.0,14.955,2025-03-01 12:47:17,17.32716970328992,78.97367111176801,2.910808203684075,677.230137302772
3853,Tunisia,2011,0.0,0.054,0.0,0.002,0.11,0.0,0.0,15.173,0.0,15.339,2025-03-01 12:47:17,27.255916710730208,89.2957269085912,9.84224571754748,796.7211928366844
3854,Tunisia,2012,0.0,0.109,0.0,0.005,0.196,0.0,0.0,16.485,0.0,16.795,2025-03-01 12:47:17,33.769643164283096,53.33108978844699,12.823884847666069,462.699783148242
3855,Tunisia,2013,0.0,0.059,0.0,0.014,0.36,0.0,0.0,16.643,0.0,17.076,2025-03-01 12:47:17,28.23555464943277,32.84493816840509,3.790194416090236,750.2986869545406
3856,Tunisia,2014,0.0,0.055,0.0,0.034,0.51,0.0,0.0,17.272,0.0,17.871,2025-03-01 12:47:17,16.53606096628843,78.07029019771949,4.907874087433694,715.5822993041705
3857,Tunisia,2015,0.0,0.068,0.0,0.065,0.45,0.0,0.0,17.77,0.0,18.353,2025-03-01 12:47:17,22.093324099701658,66.26284314496849,8.0568112243011,967.0540405328642
3858,Tunisia,2016,0.0,0.045,0.0,0.109,0.474,0.0,0.0,17.862,0.0,18.49,2025-03-01 12:47:17,26.01326758881703,41.9125715320921,3.173592097339535,293.6172037822113
3859,Tunisia,2017,0.0,0.017,0.0,0.133,0.449,0.0,0.0,18.573,0.0,19.172,2025-03-01 12:47:17,23.06415512266504,59.68970739728521,12.167343923812584,596.5116073773755
3860,Tunisia,2018,0.0,0.017,0.0,0.174,0.453,0.0,0.0,18.88,0.0,19.524,2025-03-01 12:47:17,31.672880209503447,74.53861473202346,11.604549675086412,641.5879978994224
3861,Tunisia,2019,0.0,0.065,0.0,0.174,0.5,0.0,0.0,19.25,0.0,19.989,2025-03-01 12:47:17,31.293420094199785,76.22470722411862,2.179375679486724,998.7830964407987
3862,Tunisia,2020,0.0,0.065,0.0,0.174,0.5,0.0,0.0,18.708,0.0,19.447,2025-03-01 12:47:17,27.23662040206443,59.97710471992572,6.957445977249482,281.0657279499865
3863,Turkey,2000,0.22,30.57,0.0,0.0,0.033,0.339,35.874,43.419,8.798,119.253,2025-03-01 12:47:17,22.469158902654105,48.31287180773155,11.62241649981932,570.8962179705629
3864,Turkey,2001,0.23,23.77,0.0,0.0,0.062,0.36,36.096,46.555,9.783,116.856,2025-03-01 12:47:17,20.106727475264883,88.42455492230961,5.059942966551222,411.566776942275
3865,Turkey,2002,0.174,33.346,0.0,0.0,0.048,0.317,30.207,49.324,10.136,123.552,2025-03-01 12:47:17,17.117486364262586,69.80175665738957,9.496602340765977,573.3036717210998
3866,Turkey,2003,0.116,34.977,0.0,0.0,0.061,0.235,30.307,59.703,8.676,134.075,2025-03-01 12:47:17,22.09795366973108,54.49425116077792,0.7531968218635909,308.9157418927953
3867,Turkey,2004,0.104,45.623,0.0,0.0,0.058,0.217,32.372,58.491,7.234,144.099,2025-03-01 12:47:17,23.263450344154396,46.827793452279145,9.130331407939767,142.8511405847393
3868,Turkey,2005,0.122,39.165,0.0,0.0,0.059,0.292,40.572,68.988,5.233,154.431,2025-03-01 12:47:17,28.51645850208147,73.86617898021373,2.289794700009105,615.30890850792
3869,Turkey,2006,0.153,43.802,0.0,0.0,0.127,0.327,43.819,75.794,4.167,168.189,2025-03-01 12:47:17,28.16319648595147,44.53100673562607,12.45874987671677,402.2688842747489
3870,Turkey,2007,0.214,35.492,0.0,0.0,0.355,0.472,50.186,89.255,6.242,182.216,2025-03-01 12:47:17,16.402162792825138,40.30259933842129,5.331741953707177,263.7472615735903
3871,Turkey,2008,0.219,32.937,0.0,0.0,0.847,0.445,54.227,92.719,7.139,188.533,2025-03-01 12:47:17,22.90518630862316,61.79003333772422,4.223307940922936,391.54200947023037
3872,Turkey,2009,0.34,35.598,0.0,0.0,1.495,0.851,52.315,90.278,4.596,185.473,2025-03-01 12:47:17,18.63557734434724,47.39924355864851,12.613334650672275,144.35218130297042
3873,Turkey,2010,0.346,51.423,0.0,0.0,2.908,1.022,51.702,92.182,2.165,201.748,2025-03-01 12:47:17,18.136254106336114,67.7343086954169,0.7521603460771531,955.398010681093
3874,Turkey,2011,0.363,51.155,0.0,0.0,4.716,1.056,62.199,97.733,0.967,218.189,2025-03-01 12:47:17,31.54604299474492,37.07632049245401,5.949131990015172,623.0331234759344
3875,Turkey,2012,0.609,56.669,0.0,0.0,5.837,1.487,63.885,98.157,1.66,228.304,2025-03-01 12:47:17,15.838304334325152,69.29646627403929,5.550053108625471,833.2918132123224
3876,Turkey,2013,0.894,58.225,0.0,0.0,7.535,2.327,59.856,98.64,1.906,229.383,2025-03-01 12:47:17,23.383657518042423,46.99779167986213,4.272005613743263,480.80637779295733
3877,Turkey,2014,1.095,39.75,0.0,0.017,8.485,3.455,71.561,113.142,2.342,239.847,2025-03-01 12:47:17,18.364073115330363,30.014576066070763,13.676314980022156,912.9832008095672
3878,Turkey,2015,1.263,65.856,0.0,0.191,11.591,4.655,71.388,92.995,2.569,250.508,2025-03-01 12:47:17,32.58660431356948,37.61616346045058,11.263925902750834,534.986399397028
3879,Turkey,2016,1.659,66.686,0.0,1.013,15.381,6.35,86.389,83.538,2.493,263.509,2025-03-01 12:47:17,26.140810265500704,86.01692267010564,0.9588474628790816,616.5507899806024
3880,Turkey,2017,2.124,57.824,0.0,2.818,17.793,8.036,91.257,103.441,1.917,285.21,2025-03-01 12:47:17,19.62761272753696,82.04127834692147,10.720311741524313,542.6145820563911
3881,Turkey,2018,2.672,59.49,0.0,7.505,19.836,9.859,105.953,86.525,1.219,293.059,2025-03-01 12:47:17,25.04854574332753,44.01654192217421,7.909486996931909,759.9504662808864
3882,Turkey,2019,3.283,87.997,0.0,9.16,21.344,11.705,105.516,53.528,1.192,293.725,2025-03-01 12:47:17,29.629727194062315,76.70231427272947,13.513018416023687,609.9904698418561
3883,Turkey,2020,4.2,77.224,0.0,10.709,24.318,13.708,98.915,66.717,0.578,296.369,2025-03-01 12:47:17,34.162360178388674,66.51429559043845,4.694184260225377,344.4390312223579
3884,Turkmenistan,2000,0.0,0.005,0.0,0.0,0.0,0.0,0.0,3.157,6.093,9.255,2025-03-01 12:47:17,19.40892008490838,88.25428268699217,8.612429994143744,230.98557819038166
3885,Turkmenistan,2001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,3.404,6.567,9.974,2025-03-01 12:47:17,32.723635442586904,52.41633957204355,7.51132912111479,645.51194999468
3886,Turkmenistan,2002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,3.432,6.623,10.058,2025-03-01 12:47:17,33.686082283349805,70.88763675103027,7.343413593414086,540.2619653923326
3887,Turkmenistan,2003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,3.464,6.685,10.152,2025-03-01 12:47:17,33.32841089064132,33.81214334543512,6.841580992758189,186.37812702650166
3888,Turkmenistan,2004,0.0,0.003,0.0,0.0,0.0,0.0,0.0,3.824,7.378,11.205,2025-03-01 12:47:17,27.708287137238194,53.77484080898436,3.0844421329842198,456.05571921394153
3889,Turkmenistan,2005,0.0,0.003,0.0,0.0,0.0,0.0,0.0,4.113,7.935,12.051,2025-03-01 12:47:17,27.59641308869416,87.82905967129082,11.335648837385891,563.2987798004083
3890,Turkmenistan,2006,0.0,0.003,0.0,0.0,0.0,0.0,0.0,4.379,8.449,12.831,2025-03-01 12:47:17,23.064212663676457,62.33885246700724,6.77004049108933,844.203910443031
3891,Turkmenistan,2007,0.0,0.003,0.0,0.0,0.0,0.0,0.0,4.773,9.211,13.987,2025-03-01 12:47:17,30.04795764607576,47.27277020009068,14.377744125039086,168.49095025002612
3892,Turkmenistan,2008,0.0,0.003,0.0,0.0,0.0,0.0,0.0,4.825,9.31,14.138,2025-03-01 12:47:17,25.62588036701864,37.216257787716415,3.9121264078916447,413.64581342140264
3893,Turkmenistan,2009,0.0,0.003,0.0,0.0,0.0,0.0,0.0,5.127,9.894,15.024,2025-03-01 12:47:17,28.54876142456589,72.21170041089182,10.241157594405616,840.3905104393468
3894,Turkmenistan,2010,0.0,0.003,0.0,0.0,0.0,0.0,0.0,5.346,10.315,15.664,2025-03-01 12:47:17,23.56915807697591,68.69136260578361,14.110756194586626,683.5815385944209
3895,Turkmenistan,2011,0.0,0.003,0.0,0.0,0.0,0.0,0.0,5.525,10.662,16.19,2025-03-01 12:47:17,29.629929280862783,52.43632281622648,9.951874845241388,360.9624896234081
3896,Turkmenistan,2012,0.0,0.003,0.0,0.0,0.0,0.0,0.0,5.695,10.99,16.688,2025-03-01 12:47:17,31.48943035209098,87.05648111195006,13.06909361426092,860.8016098203782
3897,Turkmenistan,2013,0.0,0.003,0.0,0.0,0.0,0.0,0.0,6.055,11.683,17.741,2025-03-01 12:47:17,17.92872513205632,31.33216877927102,12.412214396355091,543.9642225064231
3898,Turkmenistan,2014,0.0,0.003,0.0,0.0,0.0,0.0,0.0,6.546,12.63,19.179,2025-03-01 12:47:17,31.65859431148456,48.22343109790955,5.401765732335058,548.5167021794146
3899,Turkmenistan,2015,0.0,0.003,0.0,0.0,0.0,0.0,0.0,7.23,13.952,21.185,2025-03-01 12:47:17,25.805930635806146,85.26416917797488,9.001859099092448,978.9286052803459
3900,Turkmenistan,2016,0.0,0.003,0.0,0.0,0.0,0.0,0.0,7.23,13.952,21.185,2025-03-01 12:47:17,31.893318181804485,49.256126299166425,2.343920097170334,952.4048529127406
3901,Turkmenistan,2017,0.0,0.003,0.0,0.0,0.0,0.0,0.0,7.23,13.952,21.185,2025-03-01 12:47:17,23.626034126820294,45.135170031310224,8.032888240433993,422.6794150328595
3902,Turkmenistan,2018,0.0,0.003,0.0,0.0,0.0,0.0,0.0,7.23,13.952,21.185,2025-03-01 12:47:17,22.5808097076607,62.05322459587484,3.456329577215058,226.52121579677407
3903,Turkmenistan,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,13.952,21.182,2025-03-01 12:47:17,33.30121465034445,79.42810499523227,11.156052224286684,393.10005905028464
3904,Turks and Caicos Islands,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.071,2025-03-01 12:47:17,20.023385350968027,36.18880565270166,7.920876328381869,127.43493428024924
3905,Turks and Caicos Islands,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.075,2025-03-01 12:47:17,31.884246505722864,86.58124257874417,6.168410439474908,118.69109803935208
3906,Turks and Caicos Islands,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.096,2025-03-01 12:47:17,24.68041145018808,77.70437287086983,4.031956442504663,455.96992262627725
3907,Turks and Caicos Islands,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.103,2025-03-01 12:47:17,25.281908851025197,40.87501533309312,14.980477227619303,946.9178404275108
3908,Turks and Caicos Islands,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2025-03-01 12:47:17,21.16936562978968,72.72047767188977,1.0756578132739902,884.221607108987
3909,Turks and Caicos Islands,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.124,2025-03-01 12:47:17,26.460844012380317,53.09752335825343,0.6534102085863003,560.2985505258607
3910,Turks and Caicos Islands,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.149,2025-03-01 12:47:17,21.504223925524222,54.13768068457912,3.258861007407968,608.7037430537475
3911,Turks and Caicos Islands,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.171,2025-03-01 12:47:17,15.785388284833047,76.99740554633198,14.566086879417297,105.34014707145083
3912,Turks and Caicos Islands,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.186,2025-03-01 12:47:17,20.43997210688712,87.76708847884393,14.688572524799769,293.9510402503889
3913,Turks and Caicos Islands,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,2025-03-01 12:47:17,15.127580868131814,37.59935237083164,9.82391602158204,122.29671424094536
3914,Turks and Caicos Islands,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,2025-03-01 12:47:17,34.56709574113714,55.23781421272916,13.20160000809607,779.0855794258488
3915,Turks and Caicos Islands,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.195,2025-03-01 12:47:17,34.31494419639495,58.856496485058216,3.209425962611931,231.08121642384796
3916,Turks and Caicos Islands,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.197,2025-03-01 12:47:17,22.9031059494461,52.57870901729986,14.580631412649351,882.1423922291352
3917,Turks and Caicos Islands,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,2025-03-01 12:47:17,29.56741708679292,51.7913474229735,2.1417727520934697,678.9918823082094
3918,Turks and Caicos Islands,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,2025-03-01 12:47:17,21.9161219682085,33.13612005369579,1.516877822724874,306.476808864142
3919,Turks and Caicos Islands,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.225,2025-03-01 12:47:17,28.42186314171952,71.13231723375739,1.6831730887090934,241.94828537492475
3920,Turks and Caicos Islands,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,2025-03-01 12:47:17,31.10860086091958,56.17286502720272,8.59691884908847,664.8622308307478
3921,Turks and Caicos Islands,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,2025-03-01 12:47:17,33.935124893844815,41.6876281586356,11.714616010770785,910.7532822540911
3922,Turks and Caicos Islands,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2025-03-01 12:47:17,23.00424551699344,78.9620101381241,5.500007668119497,746.5241970229434
3923,Turks and Caicos Islands,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.192,2025-03-01 12:47:17,30.665959659120954,78.15364488909768,14.668439816791896,413.69198644303987
3924,Uganda,2000,0.03,1.551,0.0,0.0,0.0,0.03,0.0,0.0,0.006,1.617,2025-03-01 12:47:17,20.318569012642374,59.18349768533363,6.516302071774942,628.6452357417825
3925,Uganda,2001,0.031,1.546,0.0,0.0,0.0,0.031,0.0,0.0,0.006,1.614,2025-03-01 12:47:17,34.80664607587296,47.90703966886564,2.256728261598244,379.68552583517925
3926,Uganda,2002,0.037,1.668,0.0,0.0,0.0,0.037,0.0,0.0,0.007,1.749,2025-03-01 12:47:17,15.515391975287024,68.28556354778715,6.98950122279205,999.234610100793
3927,Uganda,2003,0.043,1.752,0.0,0.0,0.0,0.043,0.0,0.0,0.005,1.843,2025-03-01 12:47:17,27.070576130022417,47.28912814664419,10.185557481336598,773.955269615666
3928,Uganda,2004,0.047,1.888,0.0,0.0,0.0,0.047,0.0,0.0,0.002,1.984,2025-03-01 12:47:17,28.19011963302654,44.16047581942272,12.48338670756568,652.9434757810783
3929,Uganda,2005,0.047,1.839,0.0,0.004,0.0,0.047,0.0,0.0,0.063,2.0,2025-03-01 12:47:17,28.760911141482577,73.8308792415796,6.881524349348894,480.9332284892463
3930,Uganda,2006,0.049,1.161,0.0,0.008,0.0,0.049,0.0,0.0,0.353,1.62,2025-03-01 12:47:17,17.40775157578178,32.419514383257045,8.904102390737512,656.3370612336016
3931,Uganda,2007,0.047,1.398,0.0,0.011,0.0,0.047,0.0,0.0,0.508,2.011,2025-03-01 12:47:17,33.77059566946261,35.686108262075635,4.0101706823828005,407.4544562206013
3932,Uganda,2008,0.11,1.631,0.0,0.017,0.0,0.11,0.0,0.0,0.556,2.424,2025-03-01 12:47:17,18.623665581001656,30.407290441415388,9.68874789608271,125.97835551222768
3933,Uganda,2009,0.156,1.396,0.0,0.02,0.0,0.156,0.0,0.0,0.827,2.555,2025-03-01 12:47:17,27.45506806479682,39.17659118852557,14.789579159255156,455.5796701209695
3934,Uganda,2010,0.312,1.47,0.0,0.021,0.0,0.312,0.0,0.0,1.042,3.157,2025-03-01 12:47:17,19.453521582461697,34.13940052262757,0.7358035888169079,937.4327376218803
3935,Uganda,2011,0.25,1.499,0.0,0.023,0.0,0.25,0.0,0.0,0.967,2.989,2025-03-01 12:47:17,21.144328340425417,89.74814206679511,13.297960060577516,663.6709852964793
3936,Uganda,2012,0.32,1.499,0.0,0.025,0.0,0.32,0.0,0.0,0.355,2.519,2025-03-01 12:47:17,25.929170834562488,47.32859819724538,8.434237541512841,175.56013276381145
3937,Uganda,2013,0.384,2.369,0.0,0.027,0.0,0.384,0.0,0.0,0.12,3.284,2025-03-01 12:47:17,23.343868371291528,38.95608076015483,3.781479893434499,896.4942520555234
3938,Uganda,2014,0.644,2.369,0.0,0.029,0.0,0.644,0.0,0.0,0.289,3.975,2025-03-01 12:47:17,18.204512019530124,44.45977547975508,14.323345650138869,341.9873644073634
3939,Uganda,2015,0.494,2.409,0.0,0.032,0.0,0.494,0.0,0.0,0.23,3.659,2025-03-01 12:47:17,18.41872804841697,86.16753429240808,7.250314545883484,319.3925437744547
3940,Uganda,2016,0.504,3.273,0.0,0.039,0.0,0.504,0.0,0.0,0.229,4.549,2025-03-01 12:47:17,23.36289576325599,61.20961338146374,4.975353775100785,367.38187190228876
3941,Uganda,2017,0.504,3.407,0.0,0.061,0.0,0.504,0.0,0.0,0.258,4.734,2025-03-01 12:47:17,30.145659565510016,51.88908577847141,2.722464424062617,619.4820125133617
3942,Uganda,2018,0.504,3.602,0.0,0.073,0.0,0.504,0.0,0.0,0.274,4.957,2025-03-01 12:47:17,32.95929293695577,82.40348747455316,3.666783153849931,590.219284090579
3943,Uganda,2019,0.507,3.999,0.0,0.073,0.0,0.507,0.0,0.0,0.289,5.375,2025-03-01 12:47:17,16.682553245187655,53.69941623294195,12.492735623871638,542.2723791605936
3944,Ukraine,2000,0.0,11.161,71.06,0.0,0.006,0.0,48.344,28.104,1.279,159.954,2025-03-01 12:47:17,22.862078151188022,50.10051419746175,9.216150139757488,745.7831771613643
3945,Ukraine,2001,0.0,11.912,71.667,0.0,0.016,0.0,49.878,28.479,1.154,163.106,2025-03-01 12:47:17,17.004911274457534,42.43695135298413,13.69868429232474,384.8839582014631
3946,Ukraine,2002,0.0,9.531,73.38,0.0,0.022,0.0,51.255,28.61,0.912,163.71,2025-03-01 12:47:17,15.331849612651958,52.66780943456469,3.4795267823667877,803.858069415188
3947,Ukraine,2003,0.0,9.146,76.7,0.0,0.031,0.0,51.277,32.131,0.753,170.038,2025-03-01 12:47:17,28.23437365287913,49.00106136101556,1.817078607733522,257.78951054073923
3948,Ukraine,2004,0.0,11.635,82.692,0.0,0.033,0.0,42.352,35.216,0.662,172.59,2025-03-01 12:47:17,27.04898883933176,70.63823755788846,0.09131296463385,804.3587101693083
3949,Ukraine,2005,0.0,12.239,83.402,0.0,0.038,0.0,46.934,32.054,0.683,175.35,2025-03-01 12:47:17,18.26038227629773,47.37496228024362,7.617930564239907,697.4290947252546
3950,Ukraine,2006,0.0,12.757,84.908,0.0,0.035,0.0,60.946,22.945,0.791,182.382,2025-03-01 12:47:17,19.67625666186128,64.6319847853537,14.974603955729824,714.8874785928278
3951,Ukraine,2007,0.0,10.042,87.224,0.0,0.045,0.0,65.952,21.139,0.711,185.113,2025-03-01 12:47:17,15.474155072890367,33.953529901918365,10.424479032279583,533.3980574145339
3952,Ukraine,2008,0.264,11.397,84.473,0.0,0.045,0.264,66.584,18.207,0.926,182.16,2025-03-01 12:47:17,31.698944113888075,41.47734940179086,4.625918879477191,700.3013794127783
3953,Ukraine,2009,0.139,11.817,77.949,0.0,0.043,0.139,61.283,10.987,1.592,163.949,2025-03-01 12:47:17,34.49381192097103,54.44431629668093,13.152878745392576,171.81734190351165
3954,Ukraine,2010,0.188,13.02,83.945,0.001,0.051,0.188,65.574,14.761,0.774,178.502,2025-03-01 12:47:17,17.709190735893817,86.21695523452172,11.725833989819396,866.3960053444305
3955,Ukraine,2011,0.134,10.837,84.894,0.03,0.09,0.134,70.023,17.344,0.523,184.009,2025-03-01 12:47:17,19.62950427530596,52.635119142941726,0.2312274911480888,149.9925101388814
3956,Ukraine,2012,0.134,10.374,84.886,0.33,0.288,0.134,75.194,14.997,0.981,187.318,2025-03-01 12:47:17,32.36819047893868,69.84444727199005,12.252907208115335,233.86735888434774
3957,Ukraine,2013,0.101,13.663,78.0,0.57,0.64,0.101,75.623,13.053,0.988,182.739,2025-03-01 12:47:17,33.529275959123694,45.30523334528389,4.50790135857744,619.1107376475127
3958,Ukraine,2014,0.13,8.393,83.123,0.43,1.13,0.13,65.599,11.832,0.983,171.75,2025-03-01 12:47:17,23.39254765613621,37.6220145583939,2.245101968754017,765.4703099110224
3959,Ukraine,2015,0.145,5.343,82.405,0.48,1.08,0.145,51.137,9.215,2.544,152.494,2025-03-01 12:47:17,16.01244944538148,33.51219600480301,3.3949625960561187,168.62640791162812
3960,Ukraine,2016,0.136,7.594,76.078,0.491,0.954,0.136,56.219,9.029,3.051,153.688,2025-03-01 12:47:17,15.787836673856388,48.32480991256508,7.028697065627085,928.6883327100878
3961,Ukraine,2017,0.21,8.856,80.406,0.74,0.983,0.21,45.046,6.748,2.692,145.891,2025-03-01 12:47:17,26.47899732138021,39.45966160781448,6.373018906020166,976.2468839206288
